ADDRESS_ID,HOUSE_NUM,HOUSE_FRAC,ST_PRE_DIR,ST_NAME,ST_TYPE,APT_LOT,POST DIR,CITY,STATE,ZIP
4240,400,,,BYRON,ST,Unit 340,NW,WASHINGTON,DC,20015
4241,400,,,BYRON,ST,Unit 341,NW,WASHINGTON,DC,20015
4242,400,,,BYRON,ST,Unit 342,NW,WASHINGTON,DC,20015
4243,400,,,BYRON,ST,Unit 343,NW,WASHINGTON,DC,20015
4244,400,,,BYRON,ST,Unit 344,NW,WASHINGTON,DC,20015
4245,400,,,BYRON,ST,Unit 345,NW,WASHINGTON,DC,20015
4246,400,,,BYRON,ST,Unit 346,NW,WASHINGTON,DC,20015
4247,400,,,BYRON,ST,Unit 347,NW,WASHINGTON,DC,20015
4248,400,,,BYRON,ST,Unit 348,NW,WASHINGTON,DC,20015
4249,400,,,BYRON,ST,Unit 349,NW,WASHINGTON,DC,20015
4250,400,,,BYRON,ST,Unit 350,NW,WASHINGTON,DC,20015
4251,400,,,BYRON,ST,Unit 351,NW,WASHINGTON,DC,20015
4252,400,,,BYRON,ST,Unit 352,NW,WASHINGTON,DC,20015
4253,400,,,BYRON,ST,Unit 353,NW,WASHINGTON,DC,20015
4254,400,,,BYRON,ST,Unit 354,NW,WASHINGTON,DC,20015
4255,400,,,BYRON,ST,Unit 355,NW,WASHINGTON,DC,20015
4256,400,,,BYRON,ST,Unit 356,NW,WASHINGTON,DC,20015
4257,400,,,BYRON,ST,Unit 357,NW,WASHINGTON,DC,20015
4258,400,,,BYRON,ST,Unit 358,NW,WASHINGTON,DC,20015
4259,400,,,BYRON,ST,Unit 359,NW,WASHINGTON,DC,20015
4260,400,,,BYRON,ST,Unit 360,NW,WASHINGTON,DC,20015
4261,400,,,BYRON,ST,Unit 361,NW,WASHINGTON,DC,20015
4262,400,,,BYRON,ST,Unit 362,NW,WASHINGTON,DC,20015
4263,400,,,BYRON,ST,Unit 363,NW,WASHINGTON,DC,20015
4264,400,,,BYRON,ST,Unit 364,NW,WASHINGTON,DC,20015
4265,400,,,BYRON,ST,Unit 365,NW,WASHINGTON,DC,20015
4266,400,,,BYRON,ST,Unit 366,NW,WASHINGTON,DC,20015
4267,400,,,BYRON,ST,Unit 367,NW,WASHINGTON,DC,20015
4268,400,,,BYRON,ST,Unit 368,NW,WASHINGTON,DC,20015
4269,400,,,BYRON,ST,Unit 369,NW,WASHINGTON,DC,20015
4270,400,,,BYRON,ST,Unit 370,NW,WASHINGTON,DC,20015
4271,400,,,BYRON,ST,Unit 371,NW,WASHINGTON,DC,20015
4272,400,,,BYRON,ST,Unit 372,NW,WASHINGTON,DC,20015
4273,400,,,BYRON,ST,Unit 373,NW,WASHINGTON,DC,20015
4274,400,,,BYRON,ST,Unit 374,NW,WASHINGTON,DC,20015
4275,400,,,BYRON,ST,Unit 375,NW,WASHINGTON,DC,20015
4276,400,,,BYRON,ST,Unit 376,NW,WASHINGTON,DC,20015
4277,400,,,BYRON,ST,Unit 377,NW,WASHINGTON,DC,20015
4278,400,,,BYRON,ST,Unit 378,NW,WASHINGTON,DC,20015
4279,400,,,BYRON,ST,Unit 379,NW,WASHINGTON,DC,20015
4280,400,,,BYRON,ST,Unit 380,NW,WASHINGTON,DC,20015
4281,400,,,BYRON,ST,Unit 381,NW,WASHINGTON,DC,20015
4282,400,,,BYRON,ST,Unit 382,NW,WASHINGTON,DC,20015
4283,400,,,BYRON,ST,Unit 383,NW,WASHINGTON,DC,20015
4284,400,,,BYRON,ST,Unit 384,NW,WASHINGTON,DC,20015
4285,400,,,BYRON,ST,Unit 385,NW,WASHINGTON,DC,20015
4286,400,,,BYRON,ST,Unit 386,NW,WASHINGTON,DC,20015
4287,400,,,BYRON,ST,Unit 387,NW,WASHINGTON,DC,20015
4288,400,,,BYRON,ST,Unit 388,NW,WASHINGTON,DC,20015
4289,400,,,BYRON,ST,Unit 389,NW,WASHINGTON,DC,20015
4290,400,,,BYRON,ST,Unit 390,NW,WASHINGTON,DC,20015
4291,400,,,BYRON,ST,Unit 391,NW,WASHINGTON,DC,20015
4292,400,,,BYRON,ST,Unit 392,NW,WASHINGTON,DC,20015
4293,400,,,BYRON,ST,Unit 393,NW,WASHINGTON,DC,20015
4294,400,,,BYRON,ST,Unit 394,NW,WASHINGTON,DC,20015
4295,400,,,BYRON,ST,Unit 395,NW,WASHINGTON,DC,20015
4296,400,,,BYRON,ST,Unit 396,NW,WASHINGTON,DC,20015
4297,400,,,BYRON,ST,Unit 397,NW,WASHINGTON,DC,20015
4298,400,,,BYRON,ST,Unit 398,NW,WASHINGTON,DC,20015
4299,400,,,BYRON,ST,Unit 399,NW,WASHINGTON,DC,20015
4300,400,,,BYRON,ST,Unit 400,NW,WASHINGTON,DC,20015
4301,400,,,BYRON,ST,Unit 401,NW,WASHINGTON,DC,20015
4302,400,,,BYRON,ST,Unit 402,NW,WASHINGTON,DC,20015
4303,400,,,BYRON,ST,Unit 403,NW,WASHINGTON,DC,20015
4304,400,,,BYRON,ST,Unit 404,NW,WASHINGTON,DC,20015
4305,400,,,BYRON,ST,Unit 405,NW,WASHINGTON,DC,20015
4306,400,,,BYRON,ST,Unit 406,NW,WASHINGTON,DC,20015
4307,400,,,BYRON,ST,Unit 407,NW,WASHINGTON,DC,20015
4308,400,,,BYRON,ST,Unit 408,NW,WASHINGTON,DC,20015
4309,400,,,BYRON,ST,Unit 409,NW,WASHINGTON,DC,20015
4310,400,,,BYRON,ST,Unit 410,NW,WASHINGTON,DC,20015
4311,400,,,BYRON,ST,Unit 411,NW,WASHINGTON,DC,20015
4312,400,,,BYRON,ST,Unit 412,NW,WASHINGTON,DC,20015
4313,400,,,BYRON,ST,Unit 413,NW,WASHINGTON,DC,20015
4314,400,,,BYRON,ST,Unit 414,NW,WASHINGTON,DC,20015
4315,400,,,BYRON,ST,Unit 415,NW,WASHINGTON,DC,20015
4316,400,,,BYRON,ST,Unit 416,NW,WASHINGTON,DC,20015
4317,400,,,BYRON,ST,Unit 417,NW,WASHINGTON,DC,20015
4318,400,,,BYRON,ST,Unit 418,NW,WASHINGTON,DC,20015
4319,400,,,BYRON,ST,Unit 419,NW,WASHINGTON,DC,20015
4320,400,,,BYRON,ST,Unit 420,NW,WASHINGTON,DC,20015
4321,400,,,BYRON,ST,Unit 421,NW,WASHINGTON,DC,20015
4322,400,,,BYRON,ST,Unit 422,NW,WASHINGTON,DC,20015
4323,400,,,BYRON,ST,Unit 423,NW,WASHINGTON,DC,20015
4324,400,,,BYRON,ST,Unit 424,NW,WASHINGTON,DC,20015
4325,400,,,BYRON,ST,Unit 425,NW,WASHINGTON,DC,20015
4326,400,,,BYRON,ST,Unit 426,NW,WASHINGTON,DC,20015
4327,400,,,BYRON,ST,Unit 427,NW,WASHINGTON,DC,20015
4328,400,,,BYRON,ST,Unit 428,NW,WASHINGTON,DC,20015
4329,400,,,BYRON,ST,Unit 429,NW,WASHINGTON,DC,20015
4330,400,,,BYRON,ST,Unit 430,NW,WASHINGTON,DC,20015
4331,400,,,BYRON,ST,Unit 431,NW,WASHINGTON,DC,20015
4332,400,,,BYRON,ST,Unit 432,NW,WASHINGTON,DC,20015
4333,400,,,BYRON,ST,Unit 433,NW,WASHINGTON,DC,20015
4334,400,,,BYRON,ST,Unit 434,NW,WASHINGTON,DC,20015
4335,400,,,BYRON,ST,Unit 435,NW,WASHINGTON,DC,20015
4336,400,,,BYRON,ST,Unit 436,NW,WASHINGTON,DC,20015
4337,400,,,BYRON,ST,Unit 437,NW,WASHINGTON,DC,20015
4338,400,,,BYRON,ST,Unit 438,NW,WASHINGTON,DC,20015
4339,400,,,BYRON,ST,Unit 439,NW,WASHINGTON,DC,20015
4340,400,,,BYRON,ST,Unit 440,NW,WASHINGTON,DC,20015
4341,400,,,BYRON,ST,Unit 441,NW,WASHINGTON,DC,20015
4342,400,,,BYRON,ST,Unit 442,NW,WASHINGTON,DC,20015
4343,400,,,BYRON,ST,Unit 443,NW,WASHINGTON,DC,20015
4344,400,,,BYRON,ST,Unit 444,NW,WASHINGTON,DC,20015
4345,400,,,BYRON,ST,Unit 445,NW,WASHINGTON,DC,20015
4346,400,,,BYRON,ST,Unit 446,NW,WASHINGTON,DC,20015
4347,400,,,BYRON,ST,Unit 447,NW,WASHINGTON,DC,20015
4348,400,,,BYRON,ST,Unit 448,NW,WASHINGTON,DC,20015
4349,400,,,BYRON,ST,Unit 449,NW,WASHINGTON,DC,20015
4350,400,,,BYRON,ST,Unit 450,NW,WASHINGTON,DC,20015
4351,400,,,BYRON,ST,Unit 451,NW,WASHINGTON,DC,20015
4352,400,,,BYRON,ST,Unit 452,NW,WASHINGTON,DC,20015
4353,400,,,BYRON,ST,Unit 453,NW,WASHINGTON,DC,20015
4354,400,,,BYRON,ST,Unit 454,NW,WASHINGTON,DC,20015
4355,400,,,BYRON,ST,Unit 455,NW,WASHINGTON,DC,20015
4356,400,,,BYRON,ST,Unit 456,NW,WASHINGTON,DC,20015
4357,400,,,BYRON,ST,Unit 457,NW,WASHINGTON,DC,20015
4358,400,,,BYRON,ST,Unit 458,NW,WASHINGTON,DC,20015
4359,400,,,BYRON,ST,Unit 459,NW,WASHINGTON,DC,20015
4360,400,,,BYRON,ST,Unit 460,NW,WASHINGTON,DC,20015
4361,400,,,BYRON,ST,Unit 461,NW,WASHINGTON,DC,20015
4362,400,,,BYRON,ST,Unit 462,NW,WASHINGTON,DC,20015
4363,400,,,BYRON,ST,Unit 463,NW,WASHINGTON,DC,20015
4364,400,,,BYRON,ST,Unit 464,NW,WASHINGTON,DC,20015
4365,400,,,BYRON,ST,Unit 465,NW,WASHINGTON,DC,20015
4366,400,,,BYRON,ST,Unit 466,NW,WASHINGTON,DC,20015
4367,400,,,BYRON,ST,Unit 467,NW,WASHINGTON,DC,20015
4368,400,,,BYRON,ST,Unit 468,NW,WASHINGTON,DC,20015
4369,400,,,BYRON,ST,Unit 469,NW,WASHINGTON,DC,20015
4370,400,,,BYRON,ST,Unit 470,NW,WASHINGTON,DC,20015
4371,400,,,BYRON,ST,Unit 471,NW,WASHINGTON,DC,20015
4372,400,,,BYRON,ST,Unit 472,NW,WASHINGTON,DC,20015
4373,400,,,BYRON,ST,Unit 473,NW,WASHINGTON,DC,20015
4374,400,,,BYRON,ST,Unit 474,NW,WASHINGTON,DC,20015
4375,400,,,BYRON,ST,Unit 475,NW,WASHINGTON,DC,20015
4376,400,,,BYRON,ST,Unit 476,NW,WASHINGTON,DC,20015
4377,400,,,BYRON,ST,Unit 477,NW,WASHINGTON,DC,20015
4378,400,,,BYRON,ST,Unit 478,NW,WASHINGTON,DC,20015
4379,400,,,BYRON,ST,Unit 479,NW,WASHINGTON,DC,20015
4380,400,,,BYRON,ST,Unit 480,NW,WASHINGTON,DC,20015
4381,400,,,BYRON,ST,Unit 481,NW,WASHINGTON,DC,20015
4382,400,,,BYRON,ST,Unit 482,NW,WASHINGTON,DC,20015
4383,400,,,BYRON,ST,Unit 483,NW,WASHINGTON,DC,20015
4384,400,,,BYRON,ST,Unit 484,NW,WASHINGTON,DC,20015
4385,400,,,BYRON,ST,Unit 485,NW,WASHINGTON,DC,20015
4386,400,,,BYRON,ST,Unit 486,NW,WASHINGTON,DC,20015
4387,400,,,BYRON,ST,Unit 487,NW,WASHINGTON,DC,20015
4388,400,,,BYRON,ST,Unit 488,NW,WASHINGTON,DC,20015
4389,400,,,BYRON,ST,Unit 489,NW,WASHINGTON,DC,20015
4390,400,,,BYRON,ST,Unit 490,NW,WASHINGTON,DC,20015
4391,400,,,BYRON,ST,Unit 491,NW,WASHINGTON,DC,20015
4392,400,,,BYRON,ST,Unit 492,NW,WASHINGTON,DC,20015
4393,400,,,BYRON,ST,Unit 493,NW,WASHINGTON,DC,20015
4394,400,,,BYRON,ST,Unit 494,NW,WASHINGTON,DC,20015
4395,400,,,BYRON,ST,Unit 495,NW,WASHINGTON,DC,20015
4396,400,,,BYRON,ST,Unit 496,NW,WASHINGTON,DC,20015
4397,400,,,BYRON,ST,Unit 497,NW,WASHINGTON,DC,20015
4398,400,,,BYRON,ST,Unit 498,NW,WASHINGTON,DC,20015
4399,400,,,BYRON,ST,Unit 499,NW,WASHINGTON,DC,20015
5000,500,,,ADDISON,AVE,Unit 100,NE,WASHINGTON,DC,20018
5001,500,,,ADDISON,AVE,Unit 101,NE,WASHINGTON,DC,20018
5002,500,,,ADDISON,AVE,Unit 102,NE,WASHINGTON,DC,20018
5003,500,,,ADDISON,AVE,Unit 103,NE,WASHINGTON,DC,20018
5004,500,,,ADDISON,AVE,Unit 104,NE,WASHINGTON,DC,20018
5005,500,,,ADDISON,AVE,Unit 105,NE,WASHINGTON,DC,20018
5006,500,,,ADDISON,AVE,Unit 106,NE,WASHINGTON,DC,20018
5007,500,,,ADDISON,AVE,Unit 107,NE,WASHINGTON,DC,20018
5008,500,,,ADDISON,AVE,Unit 108,NE,WASHINGTON,DC,20018
5009,500,,,ADDISON,AVE,Unit 109,NE,WASHINGTON,DC,20018
5010,500,,,ADDISON,AVE,Unit 110,NE,WASHINGTON,DC,20018
5011,500,,,ADDISON,AVE,Unit 111,NE,WASHINGTON,DC,20018
5012,500,,,ADDISON,AVE,Unit 112,NE,WASHINGTON,DC,20018
5013,500,,,ADDISON,AVE,Unit 113,NE,WASHINGTON,DC,20018
5014,500,,,ADDISON,AVE,Unit 114,NE,WASHINGTON,DC,20018
5015,500,,,ADDISON,AVE,Unit 115,NE,WASHINGTON,DC,20018
5016,500,,,ADDISON,AVE,Unit 116,NE,WASHINGTON,DC,20018
5017,500,,,ADDISON,AVE,Unit 117,NE,WASHINGTON,DC,20018
5018,500,,,ADDISON,AVE,Unit 118,NE,WASHINGTON,DC,20018
5019,500,,,ADDISON,AVE,Unit 119,NE,WASHINGTON,DC,20018
5020,500,,,ADDISON,AVE,Unit 120,NE,WASHINGTON,DC,20018
5021,500,,,ADDISON,AVE,Unit 121,NE,WASHINGTON,DC,20018
5022,500,,,ADDISON,AVE,Unit 122,NE,WASHINGTON,DC,20018
5023,500,,,ADDISON,AVE,Unit 123,NE,WASHINGTON,DC,20018
5024,500,,,ADDISON,AVE,Unit 124,NE,WASHINGTON,DC,20018
5025,500,,,ADDISON,AVE,Unit 125,NE,WASHINGTON,DC,20018
5026,500,,,ADDISON,AVE,Unit 126,NE,WASHINGTON,DC,20018
5027,500,,,ADDISON,AVE,Unit 127,NE,WASHINGTON,DC,20018
5028,500,,,ADDISON,AVE,Unit 128,NE,WASHINGTON,DC,20018
5029,500,,,ADDISON,AVE,Unit 129,NE,WASHINGTON,DC,20018
5030,500,,,ADDISON,AVE,Unit 130,NE,WASHINGTON,DC,20018
5031,500,,,ADDISON,AVE,Unit 131,NE,WASHINGTON,DC,20018
5032,500,,,ADDISON,AVE,Unit 132,NE,WASHINGTON,DC,20018
5033,500,,,ADDISON,AVE,Unit 133,NE,WASHINGTON,DC,20018
5034,500,,,ADDISON,AVE,Unit 134,NE,WASHINGTON,DC,20018
5035,500,,,ADDISON,AVE,Unit 135,NE,WASHINGTON,DC,20018
5036,500,,,ADDISON,AVE,Unit 136,NE,WASHINGTON,DC,20018
5037,500,,,ADDISON,AVE,Unit 137,NE,WASHINGTON,DC,20018
5038,500,,,ADDISON,AVE,Unit 138,NE,WASHINGTON,DC,20018
5039,500,,,ADDISON,AVE,Unit 139,NE,WASHINGTON,DC,20018
5040,500,,,ADDISON,AVE,Unit 140,NE,WASHINGTON,DC,20018
5041,500,,,ADDISON,AVE,Unit 141,NE,WASHINGTON,DC,20018
5042,500,,,ADDISON,AVE,Unit 142,NE,WASHINGTON,DC,20018
5043,500,,,ADDISON,AVE,Unit 143,NE,WASHINGTON,DC,20018
5044,500,,,ADDISON,AVE,Unit 144,NE,WASHINGTON,DC,20018
5045,500,,,ADDISON,AVE,Unit 145,NE,WASHINGTON,DC,20018
5046,500,,,ADDISON,AVE,Unit 146,NE,WASHINGTON,DC,20018
5047,500,,,ADDISON,AVE,Unit 147,NE,WASHINGTON,DC,20018
5048,500,,,ADDISON,AVE,Unit 148,NE,WASHINGTON,DC,20018
5049,500,,,ADDISON,AVE,Unit 149,NE,WASHINGTON,DC,20018
5050,500,,,ADDISON,AVE,Unit 150,NE,WASHINGTON,DC,20018
5051,500,,,ADDISON,AVE,Unit 151,NE,WASHINGTON,DC,20018
5052,500,,,ADDISON,AVE,Unit 152,NE,WASHINGTON,DC,20018
5053,500,,,ADDISON,AVE,Unit 153,NE,WASHINGTON,DC,20018
5054,500,,,ADDISON,AVE,Unit 154,NE,WASHINGTON,DC,20018
5055,500,,,ADDISON,AVE,Unit 155,NE,WASHINGTON,DC,20018
5056,500,,,ADDISON,AVE,Unit 156,NE,WASHINGTON,DC,20018
5057,500,,,ADDISON,AVE,Unit 157,NE,WASHINGTON,DC,20018
5058,500,,,ADDISON,AVE,Unit 158,NE,WASHINGTON,DC,20018
5059,500,,,ADDISON,AVE,Unit 159,NE,WASHINGTON,DC,20018
5060,500,,,ADDISON,AVE,Unit 160,NE,WASHINGTON,DC,20018
5061,500,,,ADDISON,AVE,Unit 161,NE,WASHINGTON,DC,20018
5062,500,,,ADDISON,AVE,Unit 162,NE,WASHINGTON,DC,20018
5063,500,,,ADDISON,AVE,Unit 163,NE,WASHINGTON,DC,20018
5064,500,,,ADDISON,AVE,Unit 164,NE,WASHINGTON,DC,20018
5065,500,,,ADDISON,AVE,Unit 165,NE,WASHINGTON,DC,20018
5066,500,,,ADDISON,AVE,Unit 166,NE,WASHINGTON,DC,20018
5067,500,,,ADDISON,AVE,Unit 167,NE,WASHINGTON,DC,20018
5068,500,,,ADDISON,AVE,Unit 168,NE,WASHINGTON,DC,20018
5069,500,,,ADDISON,AVE,Unit 169,NE,WASHINGTON,DC,20018
5070,500,,,ADDISON,AVE,Unit 170,NE,WASHINGTON,DC,20018
5071,500,,,ADDISON,AVE,Unit 171,NE,WASHINGTON,DC,20018
5072,500,,,ADDISON,AVE,Unit 172,NE,WASHINGTON,DC,20018
5073,500,,,ADDISON,AVE,Unit 173,NE,WASHINGTON,DC,20018
5074,500,,,ADDISON,AVE,Unit 174,NE,WASHINGTON,DC,20018
5075,500,,,ADDISON,AVE,Unit 175,NE,WASHINGTON,DC,20018
5076,500,,,ADDISON,AVE,Unit 176,NE,WASHINGTON,DC,20018
5077,500,,,ADDISON,AVE,Unit 177,NE,WASHINGTON,DC,20018
5078,500,,,ADDISON,AVE,Unit 178,NE,WASHINGTON,DC,20018
5079,500,,,ADDISON,AVE,Unit 179,NE,WASHINGTON,DC,20018
5080,500,,,ADDISON,AVE,Unit 180,NE,WASHINGTON,DC,20018
5081,500,,,ADDISON,AVE,Unit 181,NE,WASHINGTON,DC,20018
5082,500,,,ADDISON,AVE,Unit 182,NE,WASHINGTON,DC,20018
5083,500,,,ADDISON,AVE,Unit 183,NE,WASHINGTON,DC,20018
5084,500,,,ADDISON,AVE,Unit 184,NE,WASHINGTON,DC,20018
5085,500,,,ADDISON,AVE,Unit 185,NE,WASHINGTON,DC,20018
5086,500,,,ADDISON,AVE,Unit 186,NE,WASHINGTON,DC,20018
5087,500,,,ADDISON,AVE,Unit 187,NE,WASHINGTON,DC,20018
5088,500,,,ADDISON,AVE,Unit 188,NE,WASHINGTON,DC,20018
5089,500,,,ADDISON,AVE,Unit 189,NE,WASHINGTON,DC,20018
5090,500,,,ADDISON,AVE,Unit 190,NE,WASHINGTON,DC,20018
5091,500,,,ADDISON,AVE,Unit 191,NE,WASHINGTON,DC,20018
5092,500,,,ADDISON,AVE,Unit 192,NE,WASHINGTON,DC,20018
5093,500,,,ADDISON,AVE,Unit 193,NE,WASHINGTON,DC,20018
5094,500,,,ADDISON,AVE,Unit 194,NE,WASHINGTON,DC,20018
5095,500,,,ADDISON,AVE,Unit 195,NE,WASHINGTON,DC,20018
5096,500,,,ADDISON,AVE,Unit 196,NE,WASHINGTON,DC,20018
5097,500,,,ADDISON,AVE,Unit 197,NE,WASHINGTON,DC,20018
5098,500,,,ADDISON,AVE,Unit 198,NE,WASHINGTON,DC,20018
5099,500,,,ADDISON,AVE,Unit 199,NE,WASHINGTON,DC,20018
5100,500,,,ADDISON,AVE,Unit 200,NE,WASHINGTON,DC,20018
5101,500,,,ADDISON,AVE,Unit 201,NE,WASHINGTON,DC,20018
5102,500,,,ADDISON,AVE,Unit 202,NE,WASHINGTON,DC,20018
5103,500,,,ADDISON,AVE,Unit 203,NE,WASHINGTON,DC,20018
5104,500,,,ADDISON,AVE,Unit 204,NE,WASHINGTON,DC,20018
5105,500,,,ADDISON,AVE,Unit 205,NE,WASHINGTON,DC,20018
5106,500,,,ADDISON,AVE,Unit 206,NE,WASHINGTON,DC,20018
5107,500,,,ADDISON,AVE,Unit 207,NE,WASHINGTON,DC,20018
5108,500,,,ADDISON,AVE,Unit 208,NE,WASHINGTON,DC,20018
5109,500,,,ADDISON,AVE,Unit 209,NE,WASHINGTON,DC,20018
5110,500,,,ADDISON,AVE,Unit 210,NE,WASHINGTON,DC,20018
5111,500,,,ADDISON,AVE,Unit 211,NE,WASHINGTON,DC,20018
5112,500,,,ADDISON,AVE,Unit 212,NE,WASHINGTON,DC,20018
5113,500,,,ADDISON,AVE,Unit 213,NE,WASHINGTON,DC,20018
5114,500,,,ADDISON,AVE,Unit 214,NE,WASHINGTON,DC,20018
5115,500,,,ADDISON,AVE,Unit 215,NE,WASHINGTON,DC,20018
5116,500,,,ADDISON,AVE,Unit 216,NE,WASHINGTON,DC,20018
5117,500,,,ADDISON,AVE,Unit 217,NE,WASHINGTON,DC,20018
5118,500,,,ADDISON,AVE,Unit 218,NE,WASHINGTON,DC,20018
5119,500,,,ADDISON,AVE,Unit 219,NE,WASHINGTON,DC,20018
5120,500,,,ADDISON,AVE,Unit 220,NE,WASHINGTON,DC,20018
5121,500,,,ADDISON,AVE,Unit 221,NE,WASHINGTON,DC,20018
5122,500,,,ADDISON,AVE,Unit 222,NE,WASHINGTON,DC,20018
5123,500,,,ADDISON,AVE,Unit 223,NE,WASHINGTON,DC,20018
5124,500,,,ADDISON,AVE,Unit 224,NE,WASHINGTON,DC,20018
5125,500,,,ADDISON,AVE,Unit 225,NE,WASHINGTON,DC,20018
5126,500,,,ADDISON,AVE,Unit 226,NE,WASHINGTON,DC,20018
5127,500,,,ADDISON,AVE,Unit 227,NE,WASHINGTON,DC,20018
5128,500,,,ADDISON,AVE,Unit 228,NE,WASHINGTON,DC,20018
5129,500,,,ADDISON,AVE,Unit 229,NE,WASHINGTON,DC,20018
5130,500,,,ADDISON,AVE,Unit 230,NE,WASHINGTON,DC,20018
5131,500,,,ADDISON,AVE,Unit 231,NE,WASHINGTON,DC,20018
5132,500,,,ADDISON,AVE,Unit 232,NE,WASHINGTON,DC,20018
5133,500,,,ADDISON,AVE,Unit 233,NE,WASHINGTON,DC,20018
5134,500,,,ADDISON,AVE,Unit 234,NE,WASHINGTON,DC,20018
5135,500,,,ADDISON,AVE,Unit 235,NE,WASHINGTON,DC,20018
5136,500,,,ADDISON,AVE,Unit 236,NE,WASHINGTON,DC,20018
5137,500,,,ADDISON,AVE,Unit 237,NE,WASHINGTON,DC,20018
5138,500,,,ADDISON,AVE,Unit 238,NE,WASHINGTON,DC,20018
5139,500,,,ADDISON,AVE,Unit 239,NE,WASHINGTON,DC,20018
5140,500,,,ADDISON,AVE,Unit 240,NE,WASHINGTON,DC,20018
5141,500,,,ADDISON,AVE,Unit 241,NE,WASHINGTON,DC,20018
5142,500,,,ADDISON,AVE,Unit 242,NE,WASHINGTON,DC,20018
5143,500,,,ADDISON,AVE,Unit 243,NE,WASHINGTON,DC,20018
5144,500,,,ADDISON,AVE,Unit 244,NE,WASHINGTON,DC,20018
5145,500,,,ADDISON,AVE,Unit 245,NE,WASHINGTON,DC,20018
5146,500,,,ADDISON,AVE,Unit 246,NE,WASHINGTON,DC,20018
5147,500,,,ADDISON,AVE,Unit 247,NE,WASHINGTON,DC,20018
5148,500,,,ADDISON,AVE,Unit 248,NE,WASHINGTON,DC,20018
5149,500,,,ADDISON,AVE,Unit 249,NE,WASHINGTON,DC,20018
5150,500,,,ADDISON,AVE,Unit 250,NE,WASHINGTON,DC,20018
5151,500,,,ADDISON,AVE,Unit 251,NE,WASHINGTON,DC,20018
5152,500,,,ADDISON,AVE,Unit 252,NE,WASHINGTON,DC,20018
5153,500,,,ADDISON,AVE,Unit 253,NE,WASHINGTON,DC,20018
5154,500,,,ADDISON,AVE,Unit 254,NE,WASHINGTON,DC,20018
5155,500,,,ADDISON,AVE,Unit 255,NE,WASHINGTON,DC,20018
5156,500,,,ADDISON,AVE,Unit 256,NE,WASHINGTON,DC,20018
5157,500,,,ADDISON,AVE,Unit 257,NE,WASHINGTON,DC,20018
5158,500,,,ADDISON,AVE,Unit 258,NE,WASHINGTON,DC,20018
5159,500,,,ADDISON,AVE,Unit 259,NE,WASHINGTON,DC,20018
5160,500,,,ADDISON,AVE,Unit 260,NE,WASHINGTON,DC,20018
5161,500,,,ADDISON,AVE,Unit 261,NE,WASHINGTON,DC,20018
5162,500,,,ADDISON,AVE,Unit 262,NE,WASHINGTON,DC,20018
5163,500,,,ADDISON,AVE,Unit 263,NE,WASHINGTON,DC,20018
5164,500,,,ADDISON,AVE,Unit 264,NE,WASHINGTON,DC,20018
5165,500,,,ADDISON,AVE,Unit 265,NE,WASHINGTON,DC,20018
5166,500,,,ADDISON,AVE,Unit 266,NE,WASHINGTON,DC,20018
5167,500,,,ADDISON,AVE,Unit 267,NE,WASHINGTON,DC,20018
5168,500,,,ADDISON,AVE,Unit 268,NE,WASHINGTON,DC,20018
5169,500,,,ADDISON,AVE,Unit 269,NE,WASHINGTON,DC,20018
5170,500,,,ADDISON,AVE,Unit 270,NE,WASHINGTON,DC,20018
5171,500,,,ADDISON,AVE,Unit 271,NE,WASHINGTON,DC,20018
5172,500,,,ADDISON,AVE,Unit 272,NE,WASHINGTON,DC,20018
5173,500,,,ADDISON,AVE,Unit 273,NE,WASHINGTON,DC,20018
5174,500,,,ADDISON,AVE,Unit 274,NE,WASHINGTON,DC,20018
5175,500,,,ADDISON,AVE,Unit 275,NE,WASHINGTON,DC,20018
5176,500,,,ADDISON,AVE,Unit 276,NE,WASHINGTON,DC,20018
5177,500,,,ADDISON,AVE,Unit 277,NE,WASHINGTON,DC,20018
5178,500,,,ADDISON,AVE,Unit 278,NE,WASHINGTON,DC,20018
5179,500,,,ADDISON,AVE,Unit 279,NE,WASHINGTON,DC,20018
5180,500,,,ADDISON,AVE,Unit 280,NE,WASHINGTON,DC,20018
5181,500,,,ADDISON,AVE,Unit 281,NE,WASHINGTON,DC,20018
5182,500,,,ADDISON,AVE,Unit 282,NE,WASHINGTON,DC,20018
5183,500,,,ADDISON,AVE,Unit 283,NE,WASHINGTON,DC,20018
5184,500,,,ADDISON,AVE,Unit 284,NE,WASHINGTON,DC,20018
5185,500,,,ADDISON,AVE,Unit 285,NE,WASHINGTON,DC,20018
5186,500,,,ADDISON,AVE,Unit 286,NE,WASHINGTON,DC,20018
5187,500,,,ADDISON,AVE,Unit 287,NE,WASHINGTON,DC,20018
5188,500,,,ADDISON,AVE,Unit 288,NE,WASHINGTON,DC,20018
5189,500,,,ADDISON,AVE,Unit 289,NE,WASHINGTON,DC,20018
5190,500,,,ADDISON,AVE,Unit 290,NE,WASHINGTON,DC,20018
5191,500,,,ADDISON,AVE,Unit 291,NE,WASHINGTON,DC,20018
5192,500,,,ADDISON,AVE,Unit 292,NE,WASHINGTON,DC,20018
5193,500,,,ADDISON,AVE,Unit 293,NE,WASHINGTON,DC,20018
5194,500,,,ADDISON,AVE,Unit 294,NE,WASHINGTON,DC,20018
